action_id,action_name,action_type,hazard_name,sector_names,subsector_names,primary_purpose,description,cobenefits_airquality,cobenefits_waterquality,cobenefits_habitat,cobenefits_costofliving,cobenefits_housing,cobenefits_mobility,cobenefits_stakeholderengagement,equity_and_inclusion_considerations,ghgreduction_stationary_energy,ghgreduction_transportation,ghgreduction_waste,ghgreduction_ippu,ghgreduction_afolu,adaptation_effectiveness,cost_investment_needed,timeline_for_implementation,dependencies,key_performance_indicators,powers_and_mandates,adaptation_effectiveness_droughts,adaptation_effectiveness_heatwaves,adaptation_effectiveness_floods,adaptation_effectiveness_sealevelrise,adaptation_effectiveness_landslides,adaptation_effectiveness_storms,adaptation_effectiveness_wildfires,adaptation_effectiveness_diseases,biome,release_date,is_latest,is_deleted
ipcc_0025,"Design for Recovery, Reuse, or Repurposing",{mitigation},,{ippu},{industrial_processes},{},"This action involves designing products to enable circular principles such as extended product life, reusability, repairability, and ease of recycling. It emphasizes lightweighting, material optimization, and improved recovery of materials at the end of their lifecycle through reuse, remanufacturing, or recycling.",1,0,0,0,0,0,0,"Ensures that efficient furnace technologies are accessible to industries in developing economies, reducing pollution and improving workplace safety.",,,,20-39,,,high,5-10 years,Availability of advanced furnace designs\nsupportive policies and incentives\nskilled workforce for installation and maintenance\nindustry-wide adoption of energy-efficient technologies,Reduction in energy intensity\nGHG emissions\nhazardous waste production\nincreased adoption of advanced furnaces\nprocess controls,,,,,,,,,,,2025-10-22,true,false
ipcc_0026,Adopt alternative feedstocks in industrial production,{mitigation},,{ippu},{industrial_processes},{},"Utilizing alternative feedstocks, such as blast furnace slag, fly ash, and pozzolans, to reduce the clinker-to-cement ratio in cement production. These alternatives lower emissions associated with calcination and energy-intensive processes. Improved material efficiency through high-strength concretes and innovative placement methods further reduces material usage.",1,0,0,0,0,0,0,"Ensures that advanced heat recovery technologies are accessible to small and medium industries, particularly in developing regions, helping them reduce energy costs and emissions.",60-79,,,40-59,,,high,5-10 years,Availability of advanced heat recovery technologies and pumps\nskilled workforce for installation and maintenance\npolitical support for the adoption of waste heat recovery systems\nInvestment in infrastructure to capture and redirect waste heat to meet other energy needs within the facility,Increase in waste heat recovery rate\nreduction in energy intensity\npercentage of heat reused through high-efficiency systems,,,,,,,,,,,2025-10-22,true,false
ipcc_0028,"Behavioral Changes for Reduced Waste (e.g., Food)",{mitigation},,{ippu},{industrial_processes},{},"Encouraging behavioral changes to reduce waste in industrial processes and consumer habits, particularly in food production and consumption. This includes reducing food waste through better planning, optimizing portion sizes, and improving recycling and reuse practices in production and post-consumption stages.",0,0,0,0,0,0,0,"Promotes equitable access to efficient technologies for small-scale mining operations, reducing energy costs and environmental impacts for vulnerable communities dependent on mining activities.",,,,20-39,,,high,5-10 years,Development of advanced comminution and ore sorting technologies\navailability of renewable energy sources for power generation\npolicy support to incentivize adoption,Reduction in energy consumption per ton of ore processed\nimprovement in ore recovery ratio\nreduction in GHG emissions from mining operations,,,,,,,,,,,2025-10-22,true,false
ipcc_0031,Enhanced product service levels per product (e.g. product sharing),{mitigation},,{ippu},{industrial_processes},{},"Promotes more intensive use of durable products by encouraging product sharing, which reduces the demand for new products and the associated GHG emissions from their manufacturing and supply chain.",0,0,0,0,0,1,1,"Facilitates access to energy-efficient technologies for small and medium enterprises, ensuring equitable participation in energy-saving initiatives.",,,,20-39,,,high,5-10 years,Availability of advanced technologies like sensors and machine learning systems\nadequate digital infrastructure\nsupportive policies for energy efficiency adoption,Reduction in energy use\ncost savings per production cycle\npercentage improvement in process efficiency,,,,,,,,,,,2025-10-22,true,false
ipcc_0033,Improve product maintenance to extend lifespan,{mitigation},,{ippu},{industrial_processes},{},Extending the lifespan of buildings and infrastructure by maintaining their structural integrity through improved product stock maintenance. This involves ensuring concrete structures remain functional for over 200 years.,1,0,0,0,0,0,0,"Promotes equitable access to advanced electrification technologies and training for workforce, ensuring participation from underserved industrial sectors.",,,,40-59,,,high,5-10 years,Availability of low-carbon electricity\ndevelopment of suitable anode materials\ninfrastructure for large-scale electrification in steel production,Reduction in emissions per ton of steel produced\nincrease in the share of electrified processes\nenergy savings in production stages,,,,,,,,,,,2025-10-22,true,false
ipcc_0034,Promote consumer behavior focused on sufficiency and reduced consumption,{mitigation},,{ippu},{industrial_processes},{},"Promotes behavioral and consumption changes to reduce overall industrial emissions, emphasizing reduced demand for products, reuse and recycling, and more efficient use of resources.",0,0,0,0,0,0,0,"Ensures access to energy recovery technologies for smaller manufacturers, promoting wider adoption across industries and geographies.",,,,40-59,,,high,5-10 years,Availability of advanced heat recovery technologies\nskilled workforce for installation and operation\nsupportive policies and funding incentives,Reduction in energy consumption per ton of product\nincrease in waste energy recovery rates\ndecrease in GHG emissions intensity in industrial processes,,,,,,,,,,,2025-10-22,true,false
ipcc_0037,Adopt net-zero-emissions materials and supply chains,{mitigation},,{ippu},{industrial_processes},{},"Transition to net-zero embodied carbon in construction by substituting emissions-intensive materials (e.g., steel, concrete) with engineered timber systems (including mass timber for mid-rise buildings) and by integrating circular practices (reuse, recycling, design for disassembly). Prioritize certified sustainable forestry (e.g., FSC/PEFC), cascading use, and no-deforestation safeguards, ensuring timber use does not conflict with energy feedstocks. Use lifecycle assessment to guide material choices and supply-chain improvements.",1,0,0,0,0,0,0,"Supports equitable industrial development by promoting access to cleaner technologies, especially for industries in developing regions, to reduce emissions without compromising economic growth.",,,,40-59,,,high,>10 years,Requires advancements in CCS and CCU technologies\navailability of low-GHG electricity\nsupportive policies to incentivize industrial decarbonization,Reduction in GHG emissions from industrial processes\nincrease in the use of low-carbon feedstocks\nthe number of CCS/CCU projects implemented,,,,,,,,,,,2025-10-22,true,false
ipcc_0038,Stimulate solar energy production in industrial facilities,{mitigation},,{ippu},{industrial_processes},{},Encourage the installation of solar energy systems in factories to reduce dependence on fossil fuels and minimize associated emissions.,1,0,0,0,0,0,0,"Ensures that benefits from CCU technologies are accessible to low-income regions, including reduced costs of building materials and fuels.",,,,20-39,,,high,5-10 years,Availability of clean energy for hydrogen production\ndevelopment of CCU technologies\npolicies to support adoption,Quantity of CO2 captured and reused\nreduction in emissions per ton of product\nmarket penetration of CCU-derived products,,,,,,,,,,,2025-10-22,true,false
ipcc_0039,Promote the substitution of traditional materials with sustainable alternatives,{mitigation},,{ippu},{industrial_processes},{},"Stimulate the replacement of conventional materials in consumer goods with alternatives from Brazil's bioeconomy, such as sugarcane-based bioplastics, high-quality recycled polymers, bio-textiles made from biomass fibers or agricultural waste such as açaí seeds and coconut husks.",1,0,0,0,0,0,0,"Supports equitable transition by providing decarbonization pathways for energy-intensive and hard-to-abate industries, ensuring jobs and economic stability in regions dependent on these sectors.",,,,40-59,,,high,>10 years,Requires the development of CO2 transport and storage infrastructure\nsupportive policy frameworks\nsufficient clean energy for capture processes\nincentives for adoption,Amount of CO2 captured and stored annually\npercentage reduction in industrial emissions\noperational capacity of CCS projects globally,,,,,,,,,,,2025-10-22,true,false
ipcc_0040,Promote industry-government collaborations on emissions reduction,{mitigation},,{ippu},{industrial_processes},{},Foster collaborations between industry and government to create policies and incentives for reducing industrial emissions and supporting sustainability goals.,0,0,0,0,0,0,0,"Promotes access to durable, affordable products for underserved communities and reduces waste in resource-constrained regions.",,,,40-59,,,medium,5-10 years,Availability of advanced materials\nsupportive policies for circular economy\nstakeholder collaboration across supply chains\ninvestment in R&D for lightweight materials\nhigh-efficiency design methods,Reduction in material usage per product\nincrease in product lifespan\npercentage of materials recovered and reused\nreduction in GHG emissions from production processes,,,,,,,,,,,2025-10-22,true,false
ipcc_0041,Support research into carbon-neutral manufacturing technologies,{mitigation},,{ippu},{industrial_processes},{},Invest in research and development of carbon-neutral technologies and encourage their adoption in industrial production.,0,0,0,0,0,0,0,"Promotes access to advanced material-efficient technologies for industries of all scales, enabling smaller enterprises to participate in sustainable manufacturing practices.",,,,20-39,,,medium,5-10 years,Availability of advanced manufacturing technologies\nworkforce training\nsupportive regulations\naccess to materials for near-net shape casting,Reduction in material waste\nincrease in production yield\nreduction in GHG emissions per unit of material produced,,,,,,,,,,,2025-10-22,true,false
ipcc_0042,Set carbon emissions reduction targets for industrial sectors,{mitigation},,{ippu},{industrial_processes},{},Establish clear and achievable carbon emissions reduction goals for industries and require periodic reporting to ensure progress.,0,0,0,0,0,0,1,"Ensures equitable access to advanced recycling and repurposing technologies, creating opportunities for underserved communities to participate in sustainable material management initiatives.",,,,40-59,,,high,5-10 years,Collaboration across supply chains\nadvances in recycling and remanufacturing technologies\nsupportive policy frameworks to incentivize adoption,Percentage of materials recovered and reused\nreduction in production waste\ndecrease in GHG emissions per unit of product lifecycle,,,,,,,,,,,2025-10-22,true,false
ipcc_0043,Encourage the Use of Zero-Emission Fuels in Industrial Processes,{mitigation},,{ippu},{industrial_processes},{},"Promote the transition to zero-emission energy sources and feedstocks in industrial processes, such as green hydrogen, biogas from sustainable sources, and synthetic e-fuels or chemicals produced with renewable electricity. These alternatives significantly reduce or eliminate process emissions compared to fossil-based fuels.\nCities can accelerate this shift by implementing pilot and demonstration projects, establishing green procurement standards, streamlining permitting processes, and creating targeted incentives, all aligned with national and sectoral decarbonization roadmaps.",0,0,0,0,0,0,0,"Promotes access to CE practices for small and medium-sized enterprises (SMEs), ensures equitable participation in industrial symbiosis networks, and supports underserved regions by creating economic opportunities through resource-efficient policies.",,,,40-59,,,high,5-10 years,"Effective coordination between industries, governments, and communities\nsupportive policies and regulations\ndevelopment of recycling infrastructure\ndata sharing platforms for material and energy flows",Reduction in virgin material use\nGHG emissions avoided through CE practices\nincrease in recycling rates\nnumber of industrial symbiosis networks implemented\nresource recovery metrics,,,,,,,,,,,2025-10-22,true,false
ipcc_0045,Transition to renewable energy for industrial operations,{mitigation},,{ippu},{industrial_processes},{},"Encourage the shift to renewable energy sources such as wind, solar, and hydroelectric power in industrial operations to reduce fossil fuel use.",1,0,0,1,0,0,1,"Promotes fair access to education and resources for waste reduction, particularly for low-income and underserved communities to improve resource efficiency and reduce waste management costs.",,,,20-39,,,medium,<5 years,Availability of infrastructure for waste collection and recycling\npublic awareness campaigns\nsupportive policy frameworks,Reduction in food waste percentage\nincreased recycling rates\nreduced greenhouse gas emissions from waste management,,,,,,,,,,,2025-10-22,true,false
ipcc_0049,Develop and implement circular economy policies,{mitigation},,{ippu},{industrial_processes},{},"Circular Economy (CE) policies aim to close the loop for materials and energy flows by reducing, reusing, and recycling resources. These policies promote durable goods, reuse and remanufacturing, industrial symbiosis, and urban symbiosis to minimize waste and reduce GHG emissions. CE policies operate at micro, meso, and macro levels to integrate strategies like eco-design, sustainable supply chains, and urban energy symbiosis.",0,0,0,0,0,0,0,"Supports affordable infrastructure by reducing the need for frequent rebuilding, benefiting underserved and resource-limited communities.",,,,40-59,,,medium,5-10 years,Development of advanced maintenance techniques\neffective policies to promote longer building lifespans\neducation for construction professionals on durable practices,Increase in the average lifespan of buildings and infrastructure\nreduction in cement demand per capita\noverall CO2 emissions reductions in cement production,,,,,,,,,,,2025-10-22,true,false
ipcc_0050,Create tax incentives for companies adopting clean technologies,{mitigation},,{ippu},{industrial_processes},{},"Implement tax incentives and subsidies for companies that invest in clean technologies, leading to substantial emission reductions.",0,0,0,1,0,0,0,"Ensures inclusive participation in sufficiency initiatives, enabling low-income groups to access cost-saving measures while promoting sustainable consumption across all economic strata.",,,,20-39,,,low,<5 years,Public awareness campaigns\nsupportive policies\nintegration of sustainability into business and governmental frameworks,Reduction in material and energy intensity per capita\ndecrease in waste generation rates\nimprovement in recycling and reuse statistics,,,,,,,,,,,2025-10-22,true,false
ipcc_0052,Reduce Deforestation and Degradation,{mitigation},,{afolu},{land},{},Reduce deforestation and forest degradation to conserve carbon sequestered in forest vegetation and soil by avoiding tree cover loss and disturbance. This involves improving forest governance and supporting community forest management. Enhance monitoring and enforcement to prevent illegal deforestation and promote sustainable land use.,1,1,0,0,0,0,0,"Promotes secure land tenure, supports community-based forest management, and ensures participation of marginalized and indigenous groups in decision-making processes.",,,,,60-79,,medium,5-10 years,Requires improved governance\nclear land tenure policies\nfunding for protected areas\ncommunity participation in forest conservation efforts,Reduction in deforestation rates\nincreased forest cover\nthe amount of GHG emissions avoided per year,,,,,,,,,,tropical_rainforest,2025-10-22,true,false
ipcc_0053,"Implement afforestation, reforestation, and forest ecosystem restoration",{mitigation},,{afolu},{land},{},"Advance tree-planting and forest recovery initiatives that strengthen biodiversity, ecosystem services, and carbon sequestration. Afforestation establishes new forests on historically non-forested land, reforestation restores deforested areas, and ecosystem restoration prioritizes native species and ecological integrity. Municipal governments should avoid monocultures, ensure projects deliver long-term benefits, and engage local communities so that restoration efforts provide social, cultural, and economic value alongside environmental gains.",0,1,1,0,0,0,0,"Supports local livelihoods, promotes land-use equity, and ensures inclusive stakeholder participation in afforestation and restoration programs.",,,,,60-79,,high,5-10 years,Requires funding for land restoration\naccess to suitable species for planting\nlocal community engagement\nmonitoring systems for ecosystem integrity and carbon sequestration,Area of land reforested or afforested\ncarbon sequestration rates\nimprovement in biodiversity indices\necosystem service metrics such as water regulation and soil quality,,,,,,,,,,,2025-10-22,true,false
ipcc_0054,Adopt sustainable forest management practices,{mitigation},,{afolu},{land},{},"Sustainable forest management of already managed forests will increase carbon stocks, improve wood quality, mitigate disturbances, and provide co-benefits like biodiversity conservation, water regulation, and soil protection. Practises include longer rotations, reduced harvesting, mixed stands, and climate-smart forestry, and working with Indigenous Peoples is essential to safeguard their work and practices. Cities can apply these principles if they are responsible for forest management, or partner with those responsible to encourage and support best practice.",0,1,1,0,0,0,0,"Promotes inclusive participation in forest management and provides support for smallholders and local communities, especially in tropical regions where sustainable practices can enhance livelihoods and mitigate climate change.",,,,,40-59,,high,5-10 years,Requires expertise in sustainable forestry\ninvestment in nurseries with adapted species\nsupportive policies\nincentives to overcome economic barriers\nensure accessibility for local stakeholders,Increase in forest carbon stocks\nreduction in GHG emissions\nimprovements in biodiversity indicators\nreduction in soil erosion and water-related issues,,,,,,,,,,,2025-10-22,true,false
ipcc_0055,"Implement fire management in forests, grasslands, and savannas",{mitigation},,{afolu},{land},{},"Implement fire management practices, including prescribed burning and natural resource management, to reduce uncontrolled wildfires in forests and savannas. Focuses on safeguarding life, property, and resources while mitigating GHG emissions and maintaining carbon stocks. Cities can apply these principles if they are responsible for forest management, or partner with those responsible to encourage and support best practice. Work with Indigenous Peoples to safeguard or support their own burning practices and fire management approaches.",1,0,0,0,0,0,0,"Promotes equitable access to fire management resources, focusing on capacity building and governance in vulnerable or underserved regions such as least developed countries in Africa.",,,,,20-39,,medium,5-10 years,Effective governance frameworks\naccess to research and technology for fire management\ncommunity engagement\nalignment with regional legal and policy frameworks,Reduction in frequency and intensity of uncontrolled wildfires\nArea managed with prescribed burns\nReduction in GHG emissions from fires\nImprovement in biodiversity and soil health metrics,,,,,,,,,,,2025-10-22,true,false
ipcc_0056,Reduce and prevent degradation and conversion of Grasslands and Savannas,{mitigation},,{afolu},{land},{},"Prevent the conversion of grasslands and savannas to croplands to conserve soil carbon and biodiversity, and implement sustainable soil management practices in croplands and grasslands to enhance soil organic carbon. Cities can promote sustainable grazing, reduced tillage, fire management, biochar application, improved grass varieties and vegetation management practices, while discouraging land-use change that accelerates degradation. Partnerships with local communities and alignment with regional conservation initiatives strengthen the protection of these ecosystems.These activities aim to increase soil organic matter, mitigate GHG emissions, and provide co-benefits for biodiversity, water provision, and food security.",0,0,0,0,0,0,0,"Promotes conservation practices that benefit local communities, protect vulnerable ecosystems, and enhance landowners' economic resilience through sustainable use of grasslands.",,,,,20-39,,medium,5-10 years,Strong policy frameworks\nfinancial incentives for conservation\ncollaboration between governments\nlocal communities\nlandowners to implement sustainable practices,Reduction in conversion rates of grasslands\nincrease in soil organic carbon levels\nmeasurable reduction in GHG emissions from targeted areas,,,,,,,,,,grassland_savanna,2025-10-22,true,false
ipcc_0057,Restore degraded peatlands and prevent further conversion or degradation.,{mitigation},,{afolu},{land},{},"Protect intact peatlands from clearing, drainage, and conversion that release large carbon emissions, and rewet and revegetate degraded peatlands to prevent further degradation. Municipal governments can enhance governance and monitoring, restrict agricultural expansion, and collaborate with regional and national programs for wetland conservation. Safeguarding these ecosystems preserves carbon storage, reduces fire risks, and protects biodiversity and ecosystem services. Peatland restoration maintains water regulation, flood prevention, and can foster sustainable livelihoods through paludiculture.",0,1,1,0,0,0,0,"Promotes equitable access to preserved peatland resources while reducing health risks caused by fire-related pollutants, especially for vulnerable and rural communities.",,,,,40-59,,high,5-10 years,Requires strong governance\nfinancial support\ninternational cooperation\npolicies to control land conversion drivers\nsuch as agriculture\nmining\nurban development,Reduction in peatland conversion rates\navoided emissions per hectare\nimprovements in biodiversity and water quality metrics,,,,,,,,,,wetlands,2025-10-22,true,false
ipcc_0060,Protect and Restore Coastal Wetlands,{mitigation},,{afolu},{land},{},"Restore degraded or damaged coastal ecosystems, including mangroves, salt marshes, and seagrass beds. Restoration includes passive (removal of degradation drivers) and active (environmental manipulation) approaches to reinstate ecosystem functions and carbon sequestration potential. This supports biodiversity conservation, fisheries production, soil stabilization, water quality regulation, flood prevention, and resilience against cyclones. Cities can either take on restoration activities themselves, require restoration as part of Urban Planning and land use regulations, or partner with government, ecological organisations and other partners to carry out restoration projects. Economic incentives or regulations on activities that degrade coastal wetlands may also be effective.",0,1,1,0,0,0,0,"Involves local communities in decision-making, implementation, and monitoring stages to ensure equitable access to ecosystem benefits and protection of vulnerable coastal populations.",,,,,40-59,,high,>10 years,Requires long-term commitments\nsupportive policies\nfunding\nmonitoring frameworks\ntechnical capacity\nto address drivers of degradation\nensure restoration success,Area of wetlands restored\ncarbon sequestration rates\nbiodiversity recovery metrics\nreduction in storm damage costs\nwater quality improvements,,,,,,,,,,,2025-10-22,true,false
ipcc_0062,Create partnerships to implement biochar plants.,{mitigation},,{afolu},{land},{},"Biochar is produced by heating organic matter (e.g., forestry residues, straw, manure) in oxygen-limited environments. It has significant mitigation potential through carbon dioxide removal (CDR), reduced greenhouse gas emissions, and soil application benefits like improved fertility and reduced N2O emissions. Cities can consider trialling and adopting these technologies, in collaboration with local rural producers, utility companies and other industrial stakeholders.",0,0,0,0,0,0,0,"Promotes access to sustainable biochar technologies for smallholder farmers and developing regions, improving food security and livelihoods.",,,,,20-39,,high,5-10 years,Availability of sustainably sourced biomass\nstandardization of production methods\nmonitoring systems\nincentives for scaling up biochar production and application,Carbon sequestration rates\nreduction in soil N2O emissions\ncrop yield improvements\ndisplacement of fossil fuel use through pyrolysis gases,,,,,,,,,,,2025-10-22,true,false
ipcc_0064,Reduce methane emissions from enteric fermentation in livestock,{mitigation},,{afolu},{livestock},{},"This action targets methane (CH4) emissions from enteric fermentation in livestock through direct interventions like feed additives, inhibitors, or vaccines, and indirect measures like improving production efficiency through better breeding and husbandry practices. It also includes early-life manipulation of the ruminal biome. Adopt or develop local standards for feed additives, vaccines, and inhibitors, and support rural producers to overcome barriers to costs, infrastructure and skills on this topic.",0,0,0,0,0,0,0,"Supports small-scale farmers in accessing advanced technologies and breeding programs, with special focus on developing countries where feed quality improvement can enhance livestock productivity.",,,,,20-39,,medium,5-10 years,"Development and regulatory approval of feed additives, vaccines, and inhibitors\nregional adaptation of mitigation strategies\novercoming barriers like costs, infrastructure, and public acceptance",Reduction in CH4 emissions per animal\nadoption rates of improved feeding practices\nincrease in production efficiency per unit of livestock product,,,,,,,,,,,2025-10-22,true,false
ipcc_0067,Improve manure management and crop nutrient practices,{mitigation},,{afolu},{livestock},{},"Promote collective and cost-effective approaches to reduce methane (CH₄) and nitrous oxide (N₂O) emissions from manure storage and use, and implementation of improved crop nutrient management practices to reduce N2O emissions from cropland soils. Municipal governments can support the development of cooperative biodigesters, composting initiatives, and improved storage facilities, while encouraging better fertilizer application, crop rotation and grazing practices. These measures enhance nutrient recovery for crop production, reduce fertilizer costs, and generate co-benefits such as renewable energy through biogas. By facilitating financing models, partnerships, and technical assistance, cities can help farmers adopt sustainable manure and nutrient management practices at scale. ",1,1,1,0,0,0,0,"Supports small-scale anaerobic digestion technologies and regionally applicable measures in developing countries, providing economic opportunities and improving resilience for underserved farming communities.",,,,,20-39,,high,5-10 years,Development of cost-effective anaerobic digestion systems\nsupportive policies for nitrification inhibitors\nregion-specific training programs\naccessible financing for farmers,Reduction in CH4 and N2O emissions from manure storage\nincreased adoption of anaerobic digestion systems\nimproved nitrogen use efficiency\nenhanced biogas production,,,,,,,,,,,2025-10-22,true,false
ipcc_0068,Pilot Bioenergy with Carbon Capture in Partnership with Utilities/Industry.,{mitigation},,{afolu},{land},{},"Bioenergy involves producing energy from organic sources like biomass, organic waste, and harvest residues, displacing fossil fuels in heat, electricity, and fuel production. When combined with carbon capture and storage (BECCS), it stores biogenic carbon in geological or terrestrial reservoirs, achieving negative emissions. BECCS can also integrate with agriculture and forestry for co-benefits like land restoration and biogas production. Cities can consider piloting and trialling these technologies, in collaboration with local rural producers, utility companies and other industrial stakeholders.",1,1,0,0,0,0,1,"Focuses on sustainable land-use practices, including degraded land restoration, while ensuring energy access and food security for vulnerable communities.",,,,,60-79,,high,>10 years,Requires sustainable land management\nadvanced bioenergy technology development\ninfrastructure for carbon capture and storage\nglobal governance for trade and supply chains,Amount of carbon removed through BECCS (in GtCO2 per year)\ntotal energy produced from bioenergy\nland restored for biomass production\nGHG emissions reduction from displaced fossil fuel use,,,,,,,,,,,2025-10-22,true,false
ipcc_0069,Promote sustainable and healthy diets,{mitigation},,{afolu},{livestock},{},"Support the transition to dietary patterns that improve health and reduce environmental impacts. This usually focusses on reducing animal-based food consumption (especially ruminants) and promoting plant-based options, making the action implementable and socially equitable. Cities can act through public procurement policies in schools, hospitals, events, and other institutions, as well as awareness campaigns and promoting national food guidelines.",0,1,0,0,0,0,0,"Promotes access to affordable, culturally acceptable diets that meet nutritional needs, particularly in underserved and vulnerable communities. Policies address equity in food access and mitigate adverse economic impacts on agricultural sectors.",,,,,40-59,,medium,5-10 years,Implementation of integrated food-system policies\nfinancial incentives for sustainable agriculture\nawareness campaigns\nthe development of local food systems to support dietary transitions,Reduction in GHG emissions from food production\nreduction in land use for livestock\nincrease in plant-based food consumption\nimprovement in public health metrics related to diet-related diseases,,,,,,,,,,,2025-10-22,true,false
ipcc_0070,Reduce food loss and waste,{mitigation},,{afolu},{land},{},"Food loss and waste can be reduced through measures across the food supply chain, including improved harvesting and post-harvesting technologies and behaviours. To achieve these changes, cities can consider implementing food waste policies like mandatory reporting, reduction targets, consumer awareness and education campaigns, infrastructure for food storage and transportation, policy frameworks for waste reduction, financial incentives and taxation, and positive marketing for imperfect food products.",0,1,1,1,0,0,0,"Supports vulnerable communities by reducing food insecurity and poverty, while addressing resource competition and improving access to affordable food.",,,,,20-39,,medium,5-10 years,Adequate infrastructure for food storage and transportation\npolicy frameworks for waste reduction\nfinancial incentives\nwidespread consumer education to change behaviors,Reduction in food waste percentages at consumer and business levels\ndecrease in land used for agricultural production\nmeasurable GHG emission reductions across the food supply chain,,,,,,,,,,,2025-10-22,true,false
ipcc_0071,Increase sustainable use of wood products,{mitigation},,{afolu},{land},{},"Promote the use of certified sustainable wood (e.g., FSC, PEFC) as a substitute for more carbon-intensive and ecologically destructive materials like concrete or steel. Policies can include amending Building Regulations to include requirements on sustainable wood products, and urban procurement policies for municipal capital projects and spending that prioritize sustainable wood, recycling, and extending product lifetimes. Ensure policies include safeguards to avoid promoting unsustainable wood use.",0,0,1,0,0,0,0,"Supports local and indigenous communities by creating sustainable livelihoods, promoting equitable forest resource management, and enhancing access to long-term benefits.",,,,,40-59,,medium,5-10 years,Requires sustainable forest management practices\nadvanced wood processing technologies\nmarket demand for wood substitutes\nglobal cooperation to prevent resource exploitation,Increased use of wood products in construction\nreduction in GHG emissions from material substitution\nincrease in recycled wood product utilization rates,,,,,,,,,,,2025-10-22,true,false
ipcc_0074,Promote compact urban form through spatial planning,{mitigation},,{stationary_energy},{commercial_and_institutional_buildings_and_facilities},{},"Integrated spatial planning promotes compact urban form to reduce GHG emissions by increasing urban efficiency, supporting sustainable infrastructure such as district heating/cooling networks, and enhancing green areas. Co-design processes improve public acceptance and institutional capacity to support coordinated mitigation strategies.",1,0,1,0,1,1,0,"Balances urban densification with affordable housing and equitable green space access, ensuring that low-income and vulnerable populations benefit from urban planning initiatives.",20-39,,,,,,high,>10 years,High institutional capacity for cross-sector collaboration\nadvanced GIS tools for spatial planning\nstakeholder engagement for co-design processes,Reduction in GHG emissions per capita\nadoption rates of district heating/cooling systems\nproportion of urban population with access to green areas,,,,,,,,,,,2025-10-22,true,false
ipcc_0076,Implement energy audits in industrial plants,{mitigation},,{ippu},{industrial_processes},{},Conduct regular energy audits to identify opportunities for energy savings and reduction in emissions.,1,1,1,0,0,0,1,Supports regions with low forest cover through sustainable timber trade and agroforestry practices to reduce land-use conflicts. Promotes job creation in sustainable forestry and timber industries.,,,,20-39,,,high,>10 years,Sustainable forestry management\ninternational carbon accounting standards\ndevelopment of mass timber technologies\nrobust forest and urban land governance policies\nincentivized afforestation practices,Reduction in embodied carbon in construction\nnumber of mid-rise urban buildings using engineered timber\ncarbon sequestration capacity of urban timber infrastructure\nimprovement in sustainable forestry practices,,,,,,,,,,,2025-10-22,true,false
ipcc_0078,Implement green roofs and walls,{adaptation},"{heatwaves,storms}",,{commercial_and_institutional_buildings_and_facilities},{},"The implementation of green roofs and green walls mitigates urban heat island effects, improves thermal comfort, reduces energy demand in buildings, manages stormwater, and enhances urban livability and biodiversity.",1,1,1,0,0,1,1,Provides green infrastructure that benefits underserved communities by improving access to public green spaces and supporting healthier urban environments.,20-39,,,,,,high,5-10 years,Requires local government coordination\ncommunity engagement\nurban planning integration\nadequate funding for infrastructure development and maintenance,Reduction in building energy consumption\nincrease in urban green coverage\nstormwater retention rates\nincreased active transportation use (cycling/walking)\nimproved thermal comfort,,,"""high""",,,,"""medium""",,,,2025-10-22,true,false
ipcc_0083,Plan strategic coastal retreat for vulnerable communities,{adaptation},"{sea_level_rise,floods,storms,landslides}",,"{sea_level_rise,floods,storms,landslides}",{},"Planned relocation and retreat of people, assets, and activities from coastal hazard zones to reduce exposure and risks caused by sea-level rise and associated coastal hazards.",0,1,2,-1,1,1,1,"Strategic retreat ensures inclusion of vulnerable populations, respecting cultural ties, and addressing place-attachment and livelihoods.",,,,,,high,high,>10 years,Suitable and affordable land\nAdequate financing\nEffective governance and planning\nCommunity engagement,Number of communities relocated\nReduction in exposure to hazards\nRestoration of ecosystem services in retreat zones,,,,"""high""","""high""","""high""","""high""",,,coastal_marine,2025-10-22,true,false
ipcc_0084,Restore/create natural areas,{adaptation},"{sea_level_rise,floods,storms,droughts}",,"{sea_level_rise,floods,storms,droughts}",{},"Restoration and conservation of marine and coastal habitats, such as mangroves, vegetated dunes, seagrasses, coral reefs, and kelp forests, to protect coastal communities, support biodiversity, sequester carbon, and mitigate climate change. Efforts include creating marine protected areas, active restoration of coral reefs, ridge-to-reef management, restoring dunes, planting salinity-tolerant trees, increasing forest cover, detect and manage forest pests.",1,2,2,1,1,0,1,Promotes inclusion by protecting ecosystems that support vulnerable coastal communities and enhances livelihoods through sustainable fisheries and recreation opportunities.,,,,,,high,medium,5-10 years,Community engagement\nFunding for restoration projects\nIntegration of local knowledge\nSustainable management of marine resources,Area of habitats restored\nReduction in coastal flooding incidents\nImprovement in biodiversity indices\nCarbon sequestration capacity,,"""medium""",,"""high""","""high""",,"""high""",,,coastal_marine,2025-10-22,true,false
